level_0,level_1,0
V23,V77,0.026350648438774705
V41,V61,0.02634376655603745
V66,V86,0.02634181316824211
V124,V36,0.02633505011395518
C12,V38,0.026308974982542834
V26,V91,0.026307421934371755
D1,V124,0.02629672047482568
V62,V7,0.026292212324242354
V118,V43,0.026279565956920672
C2,V10,0.02627511708269351
TransactionDT,V15,0.026268342920823338
DT_M,V18,0.026267498061856666
V110,V98,0.026266326200640462
V100,V59,0.026249629240363934
TransactionDT,V7,0.02624496436048802
V119,V302,0.02621796620597468
TransactionDT,V6,0.026207801674694862
D10,V316,0.026201429197325057
V35,V66,0.02619008603374292
V110,V93,0.026172834421666447
V111,V90,0.026172128376147925
V129,V96,0.026161573279937813
V30,V314,0.02615858983227781
V19,V312,0.02615756777897
V116,V60,0.026136150549361938
D11,V312,0.026132760568525093
TransactionDT,V79,0.026129528644423517
V116,V21,0.026128581831671233
V123,V78,0.026122454275033322
V300,V308,0.026120863815411923
D15,V98,0.02609175899789271
V125,V34,0.026087340510412192
V34,V96,0.026086188061496776
V12,V285,0.026081277809094566
V115,V314,0.026062702489658272
V309,V97,0.026054852667028994
V286,V82,0.02605105378366796
V289,V31,0.02604930674940547
V54,V68,0.026045745862931468
V285,V75,0.02602625445015053
V1,V7,0.026016122858651698
V28,V62,0.026005015130562657
V23,V307,0.025998951619661342
V28,V71,0.025984489778803268
V106,V74,0.025963799822324163
C12,V113,0.02595800683878149
V116,V58,0.025954023943443146
C9,V109,0.025943004285793672
V284,V5,0.02594135113379572
V300,V46,0.02589053150543609
V27,V72,0.025878651529897777
V74,V96,0.025862299923988245
TransactionAmt,V289,0.025857298650164395
V12,V3,0.025857185933993304
V296,V58,0.025852696695966453
V11,V73,0.025847801954042234
V289,V91,0.02584098527853535
V315,V34,0.025838718537267116
V30,V66,0.025832748960377336
D4,V23,0.025826395294111713
C1,V113,0.02580497209060545
V106,V34,0.025800823224181493
V294,V51,0.025775712292484
V38,V88,0.025773142379408358
V320,V34,0.025756924419734217
V14,V44,0.02575195084164899
TransactionAmt,V283,0.025746523733785637
C5,DT_M,0.02573966473921798
C9,V98,0.025733842748262212
V47,V83,0.025719870861130194
DT_M,V52,0.025711166755244375
V313,V8,0.025703725843919827
V116,V92,0.02570357347517638
V281,V87,0.025698314399093106
V110,V49,0.025693572210519013
V314,V7,0.02569243349359602
V129,V58,0.025666877034108564
C13,V109,0.025660175566706
C9,V86,0.025640557629061294
V54,V9,0.025627877043868985
V296,V73,0.02560932541805545
V25,V92,0.025607338719486745
V110,V94,0.025606706199256472
V283,V307,0.025605370219168738
V10,V56,0.025604370317764222
TransactionAmt,V288,0.02559993890517858
V294,V77,0.02559198074560502
V116,V77,0.02558466988084948
V25,V93,0.02556099477834477
V286,V62,0.025556954853036166
C1,D10,0.02554718750361091
V26,V48,0.02553145466173446
V124,V70,0.025501828119798314
V301,V312,0.025490541951307132
V131,V60,0.02547650748506795
V129,V79,0.02547143000159153
V21,V26,0.025471253592769142
DT_M,V21,0.025463640538581148
V289,V42,0.025461899886277558
V10,V52,0.025443018167022914
V109,V17,0.025436420874685797
C6,V49,0.02543282076543167
V4,V99,0.025428150936288845
D2,V292,0.025411570566519288
V124,V73,0.02540949321097602
V47,V54,0.025407523216228748
DT_M,V6,0.025405813748142964
D3,V101,0.025391837942097987
C7,V111,0.025386795187734578
V24,V36,0.02536633682003555
V116,V312,0.025362802458916422
V112,V35,0.025362344580232704
TransactionDT,V8,0.025359596491747367
V53,V68,0.0253586432448387
V137,V15,0.02534437627774501
C5,V19,0.025335995139835144
V294,V93,0.025335276904212226
V298,V57,0.02533369854734112
V314,V90,0.025320434132847982
V288,V59,0.025320244982525837
TransactionAmt,V128,0.025309309105289
V111,V91,0.025306878423107245
C12,V44,0.025306321550148198
V19,V300,0.02530092684105586
V284,V50,0.025296822060303693
V300,isFraud,0.025288500543246634
DT_M,V7,0.025283868650664638
D2,V25,0.02526732842311858
D10,V297,0.02526720167571445
V313,V34,0.025263531502631647
V7,V76,0.025263035867561116
V108,V91,0.02524804823891127
V20,V50,0.02524688455305379
V286,V67,0.025234299144653867
V123,V53,0.02523097747222061
C8,V45,0.025228315664360092
V23,V54,0.025225107860416884
D2,V8,0.02521758000709265
V36,V66,0.025214368810857497
V26,V288,0.02520830954961982
C2,V112,0.025206002865483294
V112,V75,0.025205513148986294
V29,V7,0.025200874082611416
V108,V37,0.02519796716846327
V110,V60,0.025194886131407083
C10,V282,0.025183600331448737
V135,V22,0.025180007278416044
V13,V14,0.0251698710005162
D1,V7,0.025161735596181827
C12,V67,0.025147299746291426
V129,V133,0.025146381842166724
TransactionDT,V85,0.025140229406680197
C9,V56,0.025139490401550044
V41,V55,0.025133219709110498
V124,V40,0.02511503173472934
V291,V84,0.02511092499349469
V116,V73,0.02510785065816123
V286,V292,0.025107848940549175
D3,V38,0.02509430693774369
V110,V92,0.02509030792870029
V12,V320,0.025067628485508
V26,V52,0.025057444790313237
V13,V89,0.025053551902003167
V309,V36,0.0250521016759033
V2,V47,0.02505087842989953
V24,V64,0.025050142962737224
V78,V99,0.02502913094710256
V110,V84,0.02502799391587811
V291,V75,0.025026591640419784
V115,V78,0.025024536115815184
V128,V15,0.025018141660435644
V2,V312,0.025015092444140918
V131,V302,0.02500716895374788
D2,V115,0.025001624515064352
C11,D10,0.02499853943001248
V108,V98,0.02499811224181275
V66,V75,0.024997155826111207
V25,V51,0.024984451349570967
D10,V306,0.024982994952890327
V109,V46,0.024980340558058117
V131,isFraud,0.024964533270694835
V22,V312,0.024963271783671383
V109,V3,0.024960557625370465
V289,V8,0.024958028573380163
V124,V63,0.024942933478914606
V289,V93,0.02494017336746904
TransactionAmt,V19,0.02493379328028541
V137,V33,0.024906959369413926
V10,V33,0.024904691995626352
V109,V62,0.024899955016256838
V11,V116,0.024899543743027164
C8,V113,0.024895723420575406
TransactionDT,V72,0.02489566976225263
DT_M,V8,0.024891743989489883
V12,V291,0.024887200832060426
V312,V60,0.02486501756688507
V109,V18,0.024850948134233837
V290,V316,0.024838987000682038
V312,V64,0.024834190717152857
V116,V37,0.024831241956233284
V1,V3,0.024829797269015214
V308,V57,0.024809902381671
C5,V78,0.02480003144831796
V135,V17,0.024796661513239053
V137,V16,0.024789053469432637
V282,V298,0.024788295205266066
V309,V317,0.024782499742537132
V108,V29,0.024778840466052568
V41,V62,0.024776867446051343
V128,V57,0.024774658923598192
C14,D2,0.02477229562389066
V118,V79,0.02476237505497993
C1,D11,0.024745387832960573
V108,V48,0.024742733801672166
V129,V36,0.02472260653883973
V6,V77,0.024716445350263582
V109,V9,0.02471408118538573
C5,V124,0.02471355928800387
D11,isFraud,0.024707666579468185
DT_M,V17,0.024707135033103046
V116,V9,0.024705525903781313
TransactionAmt,V55,0.024704381398503693
V13,V62,0.02469305935448054
V116,V15,0.02467103072693745
V116,V16,0.02466586928533449
V137,V57,0.024653182264624603
V116,V59,0.024638766275115073
V283,V311,0.024635684776423264
C2,V47,0.02462707557812623
TransactionDT,V4,0.02462146683593442
V113,V69,0.024580858399410745
V23,V53,0.024579983537937843
D10,V320,0.024572567719961705
V109,V289,0.02456790599000016
V301,V84,0.02454961965512464
V131,V31,0.02454939015761645
C8,V38,0.024535060874510996
C5,V38,0.024532140845329172
D15,V123,0.02452029008878249
V12,V14,0.024509643173833966
V118,V92,0.024498467391165155
V291,V81,0.024494372350891386
V10,V110,0.024492200200265525
V28,V72,0.02448230046138883
V294,V92,0.024474166605914078
V128,V16,0.02446742101648182
V298,V58,0.024466551868035587
D4,V2,0.02446307624739379
V119,V47,0.02445882700192275
TransactionDT,V9,0.024454280900360843
V131,V64,0.024453023180540656
V13,V291,0.024450657352231744
V116,V33,0.024440618939351105
C13,V303,0.024437623281126402
V27,V76,0.0244360716741785
V11,V52,0.02443596035675766
V113,V29,0.024432991639372792
V38,V99,0.024431952053003057
V104,V6,0.02443003791791475
V12,V89,0.024403552558722768
V26,V315,0.024399651775882155
V110,V57,0.02439612026720127
V128,V33,0.024389090099744208
V124,V81,0.02437622457364595
V315,V47,0.02436205106854358
C9,V121,0.024356282851434444
V286,V46,0.024353713549632897
V301,V46,0.024335521759924265
V301,V80,0.024326848784308904
V135,V18,0.024308569368956468
V314,V4,0.024296830037120142
V110,V33,0.024285885495299333
V2,V54,0.024275282244411264
V56,V99,0.024271994676324342
V28,V76,0.024259756130190532
V281,V8,0.024257394337025402
D4,V61,0.02424818316917253
C7,V67,0.02422279961337934
V25,V287,0.024221599197655694
V291,V76,0.024219615164135556
V36,V7,0.024219416743089393
C5,V55,0.024218874689629445
D3,V292,0.024215042544076196
V37,V61,0.024206219113098563
V281,V4,0.024204398931410815
V298,V73,0.02419639618458857
V7,V90,0.02419099866776656
V131,V59,0.024189143348425198
V300,V59,0.024177658433288073
C11,V67,0.02416452284377758
V122,V98,0.024160327232934205
V118,V93,0.02415663280589063
V20,V300,0.024154712802280168
V296,V74,0.024152240322400376
V12,V125,0.02415221298810543
V14,V37,0.024151051583421058
V10,V23,0.02414994608298954
V17,V300,0.02414839252196839
C13,D3,0.02414186269213671
V66,V87,0.024139369803320213
C5,V82,0.02413722106966663
V110,V15,0.024131039857044338
V284,V9,0.024116217267764556
V312,V47,0.024112582407346737
V11,V33,0.024107090653461765
V66,V76,0.024091393689404956
V25,V310,0.0240892963293058
V21,V300,0.02406979059883448
V110,V72,0.02404922456772381
V116,V94,0.0240482599380446
C10,V67,0.024043552203264842
V286,V83,0.024037990947487577
DT_M,V91,0.024013705621687455
V122,V86,0.024007052610342843
V12,V83,0.023992082867143112
V288,V52,0.02396477260878993
V3,V66,0.023962133186858352
C8,V67,0.023961731929198204
C2,V123,0.02395776579588471
V110,V16,0.02395099309179993
V115,V54,0.023942709039085824
DT_M,V22,0.023932334122236925
V128,V58,0.023932230668676883
V67,V75,0.023928672490845106
V11,V288,0.023928362117298697
V15,V284,0.023928288651520732
D11,V34,0.023924344173210592
C13,V53,0.0239198934230833
V290,V321,0.023909167209052864
TransactionAmt,V61,0.0239084585903777
D1,V44,0.023905796380276505
C11,V111,0.023904313091694263
V294,V79,0.023902482386333718
V117,V47,0.023902055695681542
V288,V8,0.02389777004254509
V118,V16,0.02387498495434984
V129,V317,0.023869221004374448
V289,V57,0.023868875142245758
C9,V20,0.023863876942677983
D15,V66,0.023847227079974123
V12,V131,0.02384382754979445
V13,V320,0.02384227794632401
V289,V32,0.02384221777283329
V300,V92,0.023838973473025268
V137,V58,0.023837015139078203
V124,V94,0.02383087506187061
C10,V111,0.023829066972147678
V312,V83,0.02382678134142441
V288,V7,0.023825863204319345
V23,V78,0.02380922746043264
C13,V286,0.023807938622534323
DT_M,V90,0.02380508773450255
C9,V300,0.02380306174497333
C5,TransactionDT,0.023799643895649036
C11,D11,0.02379328668415186
D15,V286,0.023791671705522384
V69,V7,0.023791339313730977
V128,V73,0.02378530923977721
V118,V74,0.02378439112815194
V308,V58,0.023774274439894837
V18,V300,0.023769448182070926
V11,V23,0.023766558083324667
V24,V317,0.023765324415287274
V112,V36,0.023759148497981736
V309,V96,0.023750763330648777
V113,V70,0.023722930268849387
V100,V3,0.02371759376496989
D3,V135,0.023706214858535947
V301,V43,0.02369232037975599
C9,V76,0.02368961701379652
V27,V75,0.023687817423623747
V118,V33,0.023669116372055748
TransactionAmt,V2,0.02366008856712896
V30,V99,0.023655986636177625
V55,V9,0.023651955512916698
V10,V94,0.023645882088329812
V15,V298,0.02363513400050688
V291,V55,0.023631492643552097
V25,V52,0.023626149192094693
V7,V98,0.023622048668094024
V29,V315,0.023618059329150932
V301,V42,0.023609402274874302
V116,V57,0.02359725170932644
V108,V69,0.023562330699621218
V5,V55,0.023561949410318493
C5,V86,0.02356031078136616
C7,V113,0.023555480355488063
V131,V63,0.023544215552277363
V109,V287,0.02353656629268805
V24,V99,0.023523701423902543
V116,V64,0.023518807844180055
V61,V88,0.023517397123834508
V28,V75,0.023516908355670253
V130,V37,0.023512167206866455
V135,V284,0.0235099223832961
DT_M,V9,0.02350369636473604
V110,V21,0.0235004832501902
V137,V73,0.023486806055753904
V118,V34,0.02348484246382223
V123,V307,0.02348408972092677
V298,V33,0.023479892969506123
V19,V36,0.023462800402070196
V108,V49,0.023445507909814343
V23,V98,0.023441863427843056
C1,V112,0.02343056879862676
V7,V82,0.023429859623959437
C5,V301,0.023429175673028692
V122,V6,0.023426962861254046
C5,V109,0.023419928277099933
V114,V282,0.023407122817147196
V14,V45,0.02338600264835006
V2,V36,0.023385758084221463
V15,V321,0.023370401355285574
V25,V284,0.023356014349651736
V24,V302,0.023336145942884842
V309,V53,0.02333571391754605
V10,V26,0.023333037081843366
V124,V50,0.023327508441437703
V110,V78,0.02331371955716065
V118,V94,0.023301145540864158
V110,V50,0.023300769987285804
D3,V83,0.023300414672009908
C9,V301,0.023299175200784533
V288,V4,0.02328700051353223
V110,V59,0.023282864333344977
V314,V47,0.023276766442248752
V289,V84,0.023274045852398745
V112,V13,0.02326916060898344
V129,V54,0.023258177740505027
V300,V50,0.02325292098680374
V19,V313,0.023234345528026803
V292,V82,0.023212614662007677
V124,V59,0.023175307989891893
V25,V79,0.023171750071698714
V124,V301,0.023163411458069744
V113,V30,0.023156757354692564
D10,V294,0.023147055694993736
V300,V60,0.02314176396784196
V124,V80,0.023128789566602
D10,V47,0.023127606353299298
C7,D4,0.023126822561056554
V26,V51,0.023119931227136924
C5,V300,0.02311634890821793
V55,V8,0.023113432074181137
V104,V7,0.023111732901227547
C5,V286,0.023111233321790707
V15,V296,0.023109096892441405
V108,V30,0.023093627529938085
V48,V7,0.023088452008284226
V16,V284,0.023070082392387118
V313,V7,0.0230665551375819
V310,V77,0.02306556658713947
C8,V44,0.023055801552961535
V125,V26,0.023032172456615624
V38,V61,0.02302899500920297
V23,V61,0.023019685673978028
V47,V62,0.0230132347210893
V19,V315,0.023010295314086635
V55,V88,0.022998563672639506
V116,V72,0.02299347041365696
V118,V21,0.022985389579863114
V118,V32,0.022976042724641058
V296,V33,0.022972148777260077
V25,V285,0.022971712998671574
V120,V98,0.022963851462120807
V24,V61,0.02295303308999288
V321,V57,0.022940199787652434
V16,V298,0.022929568434609172
V11,V3,0.022911415671555822
V19,V6,0.022891880720307345
V11,V94,0.022888084551148023
V118,V47,0.02288483561340118
V133,V309,0.022883251044691064
V22,V300,0.02288212562521124
V137,V34,0.022879583247193375
DT_M,V4,0.022866032003926954
V128,V283,0.022864009614704396
V301,V85,0.022863640585548458
V108,V70,0.022852975927637978
V298,V74,0.022844894710018604
V16,V321,0.022843907905387782
V301,V73,0.022833927860758333
V26,V83,0.02281552066602355
C1,V67,0.02281469338234159
DT_M,V107,0.022797143634168113
V309,V56,0.022794437811273383
V108,V67,0.022781789779202203
V283,V317,0.022776228770340627
V308,V73,0.02276918742710054
V25,V94,0.022767777556117686
V111,V29,0.022754244585941046
V285,V77,0.022754069551130917
V299,V57,0.02275003557060238
D15,V23,0.02274442574655312
TransactionDT,V5,0.02274353482933929
V24,V67,0.022737016497244012
V26,V49,0.022727962576680964
V135,V6,0.022722498793813228
V301,V48,0.022719490400479263
V23,V283,0.02269883027712306
D1,V98,0.02269620191588584
V301,V49,0.022677230833425297
V321,V33,0.02267506850934969
V76,V82,0.022671307723621133
C3,V84,0.022658165597369457
C11,V113,0.022654214269036705
V110,V64,0.02263775262143571
V103,V129,0.022631015894649067
C11,V45,0.02263058891805351
V111,V69,0.02262293714880813
V125,V53,0.02262190726465236
V128,V34,0.02262159132425021
C5,V56,0.02260973766542139
V105,V115,0.0226076464532446
V15,V299,0.02260281015714698
V112,V77,0.022601775285474655
V129,V24,0.022600311363981898
V13,V7,0.022586794843091104
TransactionDT,V94,0.022580794368056257
C2,V78,0.02258043274070291
D3,V9,0.022565314678485136
V123,V77,0.022563498895936916
V22,V287,0.022556406810353483
V62,V8,0.022554900097783027
V45,V82,0.022551454257897133
C12,V37,0.0225511243467726
V104,V120,0.02255064532061177
C4,V283,0.022532536671849554
D4,V121,0.02253163421644511
V14,V78,0.02252669015288665
V135,V23,0.02252220302323364
V13,V5,0.02251690593094281
V301,V5,0.022515847939732884
V112,V76,0.02250294247422451
D3,V47,0.02249960779392956
V83,V9,0.022493362262990636
V113,V7,0.022489679068185896
V127,V89,0.02248672087837436
V118,V58,0.022485881930463053
V137,V74,0.02247864152782217
V118,V15,0.022475818226157695
C9,V35,0.022471976708500232
C12,D4,0.022471147377051876
C3,V17,0.022469944279228275
V121,V87,0.022467990283173978
V126,V300,0.022452253647237578
V301,V47,0.02244722344012357
V118,V42,0.022441197128569127
V26,V314,0.022438587371023742
C14,TransactionAmt,0.022434901195910323
V47,V7,0.022432268214881056
C4,V111,0.022419986310258117
V116,V285,0.022419422394106055
V310,V47,0.0224173389683861
V301,V81,0.022415030968327983
V116,V50,0.022411092268584145
V109,V312,0.022401921159917723
V312,V66,0.022398018733425618
V128,V74,0.02239525718877994
V135,V31,0.02239289546223644
V20,V6,0.022386516371695545
V16,V296,0.022378914139810416
C7,V38,0.022376554899642687
V20,V9,0.02236929197059061
TransactionAmt,V104,0.022363665292192116
C3,V22,0.022362684763079902
V7,V77,0.022362323257656663
V66,V82,0.022355699525593842
C5,V54,0.02235527192768386
V309,V76,0.022351770737654823
V11,V56,0.02234654919384544
TransactionDT,V107,0.022328112016799233
V62,V88,0.022324424930445855
V115,V136,0.02230467353194573
C1,V38,0.022291153030216473
V291,V48,0.022289681703093294
D3,V311,0.022288755077047046
TransactionAmt,V127,0.022287088695254635
V132,V282,0.022286860369829967
V125,V289,0.02228411282101745
C13,V26,0.022278550569144292
V283,V44,0.022267974340268937
V100,V37,0.022266810175216808
V115,V283,0.022263815580072305
V303,V65,0.022262806010811063
V44,V65,0.022257821020160558
V118,V72,0.0222566225120782
V70,V99,0.02224860109189118
V100,V55,0.02223593177851318
V106,V114,0.02223449807467965
V6,V62,0.022234314844894732
V44,V82,0.022230439725744327
C6,V67,0.022228080747089037
V106,V283,0.02222165501289189
V116,V63,0.0222202723072055
C10,D4,0.02221476891949064
C12,V47,0.022214734527065762
V68,V76,0.022214707607744688
C4,D1,0.022209434832237803
C5,V37,0.02219207148250524
V115,V46,0.022182997613985497
C2,V290,0.022182884732711357
V289,V82,0.022181855126769623
V111,V70,0.022181638104487957
V19,V301,0.022179396939066644
V15,V97,0.022174968301708814
V321,V58,0.022154728837857608
V315,V78,0.022140389310706738
D4,V19,0.022136735103721803
V123,V317,0.02211532226843025
V125,V313,0.02211374276639093
C3,V21,0.022108939482340637
V131,V32,0.022101342917022312
C8,D4,0.022098169457769
C3,V18,0.022091147642524844
V129,V23,0.022089545128479257
V129,V295,0.022086661797644746
C1,V123,0.022085624205460497
V301,V90,0.022084311284594635
V283,V295,0.022077285727237883
V24,V3,0.02207053817241982
V111,V30,0.02206709000837037
V301,V39,0.02206130339141825
V118,V22,0.022049216874288825
V110,V62,0.022043762595110563
DT_M,V283,0.0220390126724603
V109,V314,0.022035496801760642
V36,V6,0.022027590807520002
V16,V299,0.022025410347435923
V66,V83,0.022024397098421633
V11,V110,0.022017810637934784
V12,V123,0.02201257772895997
V57,V97,0.022010621797118286
V123,V294,0.022008972812303015
C10,V113,0.022006783175286593
C3,V80,0.021996481210440542
V33,V97,0.021983738822478338
V20,V287,0.02198365430073462
V299,V58,0.021977424966933765
V122,V45,0.021977377751404188
V89,V90,0.02197321814473486
C13,V55,0.021950551494892147
V10,V87,0.02194908190377483
V11,V5,0.02194868465037024
V38,V7,0.021934901270107658
V299,V33,0.021931771275538754
V2,V287,0.02193155251482697
V44,V83,0.0219265226621321
V314,V82,0.02192419615153649
D11,V74,0.021908892144589697
V291,V80,0.021906751315201294
V124,V76,0.021906558051924655
V110,V63,0.021902891832102814
V301,V7,0.02190204688621329
D4,V109,0.02188638465355265
C12,V112,0.02187924187657077
C1,V86,0.021872480716622737
V300,V93,0.02186373985009818
V125,V301,0.021861350671444943
V289,V66,0.021840540703225535
V118,V31,0.021827972300129114
V314,V8,0.021826923078430253
V301,V9,0.02181413857731939
V116,V136,0.021802830669792845
C4,V67,0.02179817632092584
V120,V45,0.02179431680926862
V130,V38,0.021790619654974176
V2,V29,0.021787735752884046
V110,V3,0.02177145464504004
V11,V26,0.02176207415049606
V113,V62,0.021751120170850576
V13,V9,0.021749585141371718
V13,V301,0.021747375165078135
C7,V45,0.021746566316913078
V113,V83,0.021745065539822746
V290,V319,0.021743233760628394
C13,V77,0.021742110231636722
V110,V22,0.021738349494025238
V116,V31,0.02173164877532219
C4,V290,0.02173110019145143
V280,V78,0.02171859210351
V290,V99,0.021715445367156753
V131,V17,0.02171443025473255
C5,V13,0.02168150038596709
V100,V17,0.021680803103409287
C1,V87,0.021668576418349857
V16,V97,0.021668100001785845
V109,V67,0.021664619318542258
V118,V73,0.02166057592144735
V315,V69,0.021637325096834557
V135,V32,0.02163300955729621
V284,V319,0.021629507902829182
V287,V62,0.0216276992835363
V127,V28,0.021623889526367943
V301,V35,0.02160193228873244
V25,V90,0.021574300715136288
V86,V99,0.021561359333145957
V20,V3,0.021541478207547694
V21,V319,0.021539846582508498
V68,V75,0.021535132716106447
V122,V131,0.021525798693119425
V130,V56,0.021521163122016133
V10,V109,0.021518447713239137
V116,V32,0.02151817426981823
V36,V88,0.02150492430787951
V314,V55,0.021504478076010976
V129,V35,0.021498995881635865
V291,V90,0.021477363929045562
V115,V313,0.02147376289959475
V73,V97,0.02146161127632373
V298,V34,0.021461399558689503
V309,V35,0.021459571484932462
V109,V288,0.021451789968178602
D1,V104,0.021446580229477562
V123,V300,0.021442924336114506
V24,V30,0.02144224243366204
V301,V75,0.02143343852275439
V14,V55,0.021418219693027953
V26,V93,0.021417165809310162
V118,V50,0.0214168034684745
V109,V39,0.021415018333437594
V26,V92,0.02140858872815865
V291,V49,0.021401996624441137
V280,V282,0.021399240450390412
V88,V90,0.02138587367492461
V36,V9,0.021379725956007727
V321,V73,0.021352198312911155
V116,V137,0.021351014596305454
V111,V83,0.02135031120401178
V314,V70,0.021349042560963274
V20,V42,0.021339773698905738
C3,V82,0.021337200958167667
V115,V38,0.021336603773345054
V23,V62,0.021317530443040793
V124,V30,0.02131048762615546
V20,V53,0.021308747887142723
C12,V86,0.02130314429465134
V37,V65,0.02129217367830463
V122,V130,0.02129010821397834
V54,V65,0.021289818024581277
V21,V289,0.021284779533836052
V124,V9,0.02127810614678596
V5,V87,0.021277971906651618
V129,V76,0.021269494099461758
V13,V281,0.02126413440716099
V110,V71,0.021241612505865967
C1,V47,0.021227343483882295
V29,V301,0.021227096748791405
V2,V46,0.021210238929877022
V300,V47,0.02120457053658434
V58,V97,0.02119826444108827
V122,V99,0.021188814569588644
V114,V135,0.021183778742397276
C2,V77,0.021176857813122806
V301,V91,0.02116523806259084
V100,V31,0.02115702138489098
V19,V7,0.02115135368764901
V13,V309,0.02113332451107511
C7,V82,0.021132181846962354
C13,V296,0.02112797967662487
V118,V57,0.021123784250035676
V89,V91,0.02111975367250219
V279,V283,0.021114581336604744
V123,V13,0.021102121933446558
V134,V282,0.02109446289735221
V125,V16,0.02109364069327385
V300,V63,0.021093147973209356
V310,V66,0.02108455885499456
V301,V6,0.02108295765531943
TransactionDT,V63,0.021079720847758027
V124,V34,0.02107688495436763
V130,V290,0.02106975684365729
V110,V67,0.021066778687136804
V125,V74,0.021063479999151754
C5,V121,0.021049648132604844
V109,V315,0.021043134180620593
V118,V71,0.02103556259757979
V122,V3,0.02103254465226994
V129,V42,0.021032223184271316
V295,V309,0.02102586790647459
V35,V88,0.021025607483410116
C12,V82,0.020997017333913803
V65,V78,0.020994828259034832
V10,V309,0.020994680296452718
V25,V91,0.02099439661354956
C9,V83,0.020983125282690588
V2,V30,0.020980744362398968
V294,V94,0.020977741388481845
V295,V78,0.020974974133088676
V282,V293,0.020967881309239104
V26,V94,0.020965244125164855
V35,V46,0.020964650337781433
V285,V66,0.020957449385099865
C8,V123,0.020948896897707812
V41,V76,0.020948867749421958
D15,V7,0.020940760913215256
V301,V40,0.02092971893873878
V124,V25,0.020925215566020224
C7,V61,0.020922124022617145
C6,isFraud,0.02090898355348373
V100,V63,0.02090613621326789
TransactionDT,V73,0.02089950398140883
V15,V308,0.020899025167895647
V299,V73,0.020893754402522922
V6,V78,0.02088291288575284
V76,V87,0.0208704223030506
C3,D2,0.020861692782250692
V129,V13,0.020855303767244007
V124,V74,0.020845332776047693
C13,V82,0.020843116825864233
C12,V61,0.020842661343865126
C4,V123,0.020835196167836436
V29,V291,0.020834218418295965
V23,V303,0.02083001816286772
V321,V34,0.020820773366290447
V118,V85,0.020810545923519858
V24,V307,0.0208015592865708
V317,V38,0.02079921904967376
C3,V85,0.020794312316964048
V109,V81,0.020790592782320875
V288,V91,0.02078990632330453
V292,V312,0.02078850482662851
V10,V313,0.02078728505195365
C11,V47,0.0207833280374528
C8,V47,0.0207792176431626
V300,V64,0.02077860967914891
V126,V301,0.020776576592380268
V296,V34,0.020775516575210692
V9,isFraud,0.02077409984181741
V6,V98,0.020764841362044026
TransactionDT,V59,0.020757064022985296
C8,V112,0.020756952948565777
V34,V97,0.020755199915385724
V111,V62,0.020754156699115872
V19,V35,0.020749273752325333
V114,V67,0.020748627789880864
DT_M,V5,0.020747252155135384
V53,V65,0.020728179675881007
V116,V71,0.02071874509735143
V303,V310,0.020718623681951768
V283,V316,0.020713570048408916
V109,V285,0.020700987974078953
C10,V22,0.02070007433408002
C4,D4,0.020690338150996055
TransactionDT,V91,0.02067171125603327
V125,V15,0.020656133165497647
C11,V44,0.020650796661001603
D10,V53,0.02064978313530088
V285,V49,0.020644691118568682
V118,V84,0.02064041666449487
V112,V62,0.02063797130437736
DT_M,V60,0.020636462303162965
D4,V286,0.020623455568688272
V54,V7,0.020623079259835416
V12,V99,0.020608666405701276
C4,V113,0.020605669348057243
TransactionDT,V52,0.020603242708051896
V300,V6,0.02060045545719246
V129,V50,0.020599597988580565
V27,V29,0.02059876498394874
V317,V78,0.020589935738266615
TransactionDT,V135,0.020569932061446684
V88,V91,0.020555222321993378
D4,V24,0.02054878631037558
C6,V48,0.02054848748550842
V103,V309,0.02054725931723883
V131,V23,0.020537843281501936
V74,V97,0.02053745270953467
DT_M,V284,0.020535224504551686
V129,V51,0.020533805659042257
D3,V125,0.020531941200653454
V125,V33,0.02052739199416058
V25,V50,0.020526020218044796
V292,V3,0.020518912929024878
V133,V33,0.020505317492434703
V133,V15,0.020498468766129284
V100,V62,0.0204975133993003
V111,V66,0.020497302250027435
D3,V303,0.020492442593877416
V289,V49,0.020488427898333494
V131,V21,0.020483498550624066
V125,V54,0.02048312326551448
V41,V75,0.02048007520390012
C7,V16,0.020477044887872255
C11,V112,0.020466566355458987
V14,V38,0.020454543954876427
D15,V47,0.02045217356022475
V109,V29,0.02044417740536165
D4,V98,0.020442963574894665
V291,isFraud,0.020439636988860983
V38,V4,0.020436741930540677
V294,V50,0.020432947321794893
C4,V32,0.020427887403406442
V133,V57,0.020419494840698476
V287,isFraud,0.020415880573000325
V125,V300,0.020415618193850342
V123,V301,0.020414269522217
V17,V289,0.020411939037345752
V7,V70,0.020406474057032865
V129,V94,0.020405684631238166
V115,V50,0.02039672568534165
V109,V26,0.020389376855131335
V41,V48,0.020387776584160557
C8,V37,0.020385785601485133
V109,V302,0.020380773096144146
C10,V38,0.020371278211409116
V308,V74,0.020350259054619454
V300,V31,0.020347939625578983
V10,V115,0.020340247791063686
V115,V2,0.020336020260949328
V117,V38,0.02033527556342624
V56,V8,0.02031624645435732
V30,V301,0.020307672093235335
V290,V45,0.020289170678568138
D2,DT_M,0.020274957497266613
V283,V294,0.020274777063015913
V16,V308,0.020257221527829678
V309,isFraud,0.02025485506316889
V28,V29,0.020247972722588114
V129,V43,0.020238966608785623
C5,V100,0.020237908956180328
